id,author_name,author_username,text,created_at,timestamp,replies,reposts,likes,views,engagement_rate,url,has_image,text_length,hashtag_count,mention_count
1944000000000001128,User 305,@user_8647,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,131 hours ago,2025-07-09T12:18:22.044081,2,0,21,130,17.69,https://x.com/user_8647/status/1944000000000001128,True,91,1,1
1944000000000001129,User 992,@user_9688,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Decentralized,96 hours ago,2025-07-10T23:18:22.044094,3,11,16,239,12.55,https://x.com/user_9688/status/1944000000000001129,False,89,2,1
1944000000000001130,User 725,@user_9350,Just discovered @ritualnet and I'm impressed by their approach to blockchain technology. #UnlockRitual,92 hours ago,2025-07-11T03:18:22.044100,0,18,1,55,34.55,https://x.com/user_9350/status/1944000000000001130,False,102,1,1
1944000000000001131,User 586,@user_1645,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,126 hours ago,2025-07-09T17:18:22.044106,3,8,8,50,38.00,https://x.com/user_1645/status/1944000000000001131,False,79,1,1
1944000000000001132,User 574,@user_8371,Just discovered @ritualnet and I'm impressed by their approach to blockchain technology. #UnlockRitual,33 hours ago,2025-07-13T14:18:22.044112,16,26,12,81,66.67,https://x.com/user_8371/status/1944000000000001132,False,102,1,1
1944000000000001133,User 473,@user_4795,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,12 hours ago,2025-07-14T11:18:22.044118,15,35,39,480,18.54,https://x.com/user_4795/status/1944000000000001133,True,75,1,1
1944000000000001134,User 783,@user_8974,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Web3,85 hours ago,2025-07-11T10:18:22.044124,6,0,29,180,19.44,https://x.com/user_8974/status/1944000000000001134,False,80,2,1
1944000000000001135,User 900,@user_6213,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,15 hours ago,2025-07-14T08:18:22.044130,0,39,31,71,98.59,https://x.com/user_6213/status/1944000000000001135,True,78,1,1
1944000000000001136,User 367,@user_5423,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,136 hours ago,2025-07-09T07:18:22.044135,2,2,0,47,8.51,https://x.com/user_5423/status/1944000000000001136,False,91,1,1
1944000000000001137,User 248,@user_8544,Why distributed systems matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,55 hours ago,2025-07-12T16:18:22.044141,10,22,24,98,57.14,https://x.com/user_8544/status/1944000000000001137,False,79,1,0
1944000000000001138,User 170,@user_9590,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,11 hours ago,2025-07-14T12:18:22.044148,1,43,64,459,23.53,https://x.com/user_9590/status/1944000000000001138,True,78,1,1
1944000000000001139,User 871,@user_3458,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,40 hours ago,2025-07-13T07:18:22.044154,9,3,25,390,9.49,https://x.com/user_3458/status/1944000000000001139,False,78,1,1
1944000000000001140,User 716,@user_9536,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,1 hours ago,2025-07-14T22:18:22.044159,4,7,70,653,12.40,https://x.com/user_9536/status/1944000000000001140,False,75,1,1
1944000000000001141,User 400,@user_2146,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,165 hours ago,2025-07-08T02:18:22.044165,0,1,5,62,9.68,https://x.com/user_2146/status/1944000000000001141,True,100,1,1
1944000000000001142,User 538,@user_5636,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Tech,152 hours ago,2025-07-08T15:18:22.044171,1,0,7,47,17.02,https://x.com/user_5636/status/1944000000000001142,False,80,2,1
1944000000000001143,User 324,@user_9665,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,137 hours ago,2025-07-09T06:18:22.044177,0,8,1,72,12.50,https://x.com/user_9665/status/1944000000000001143,False,79,1,1
1944000000000001144,User 829,@user_8625,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,157 hours ago,2025-07-08T10:18:22.044183,0,0,5,68,7.35,https://x.com/user_8625/status/1944000000000001144,False,91,1,1
1944000000000001145,User 835,@user_6131,Why decentralized AI matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,74 hours ago,2025-07-11T21:18:22.044188,2,3,26,392,7.91,https://x.com/user_6131/status/1944000000000001145,False,76,1,0
1944000000000001146,User 794,@user_2222,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Decentralized,38 hours ago,2025-07-13T09:18:22.044195,10,22,64,638,15.05,https://x.com/user_2222/status/1944000000000001146,True,86,2,1
1944000000000001147,User 256,@user_1648,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,120 hours ago,2025-07-09T23:18:22.044200,2,4,18,12,200.00,https://x.com/user_1648/status/1944000000000001147,True,75,1,1
1944000000000001148,User 924,@user_4463,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,66 hours ago,2025-07-12T05:18:22.044206,7,14,23,367,11.99,https://x.com/user_4463/status/1944000000000001148,False,100,1,1
1944000000000001149,User 694,@user_7830,Why decentralized AI matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,4 hours ago,2025-07-14T19:18:22.044212,19,11,42,310,23.23,https://x.com/user_7830/status/1944000000000001149,True,76,1,0
1944000000000001150,User 202,@user_5056,Just discovered @ritualnet and I'm impressed by their approach to AI democratization. #UnlockRitual,131 hours ago,2025-07-09T12:18:22.044219,3,1,19,104,22.12,https://x.com/user_5056/status/1944000000000001150,True,99,1,1
1944000000000001151,User 884,@user_4737,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,38 hours ago,2025-07-13T09:18:22.044225,10,9,73,700,13.14,https://x.com/user_4737/status/1944000000000001151,False,75,1,1
1944000000000001152,User 854,@user_2596,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,166 hours ago,2025-07-08T01:18:22.044230,1,3,2,79,7.59,https://x.com/user_2596/status/1944000000000001152,False,91,1,1
1944000000000001153,User 379,@user_4514,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,155 hours ago,2025-07-08T12:18:22.044236,0,3,8,53,20.75,https://x.com/user_4514/status/1944000000000001153,False,75,1,1
1944000000000001154,User 385,@user_4240,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,115 hours ago,2025-07-10T04:18:22.044242,1,7,2,31,32.26,https://x.com/user_4240/status/1944000000000001154,True,91,1,1
1944000000000001155,User 371,@user_4795,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,70 hours ago,2025-07-12T01:18:22.044248,10,23,3,450,8.00,https://x.com/user_4795/status/1944000000000001155,True,79,1,1
1944000000000001156,User 832,@user_7451,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,154 hours ago,2025-07-08T13:18:22.044254,1,4,5,34,29.41,https://x.com/user_7451/status/1944000000000001156,False,91,1,1
1944000000000001157,User 573,@user_5403,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Decentralized,14 hours ago,2025-07-14T09:18:22.044259,4,36,55,550,17.27,https://x.com/user_5403/status/1944000000000001157,False,86,2,1
1944000000000001158,User 786,@user_1568,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Blockchain,84 hours ago,2025-07-11T11:18:22.044265,0,24,14,363,10.47,https://x.com/user_1568/status/1944000000000001158,False,83,2,1
1944000000000001159,User 394,@user_9593,Why distributed systems matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,76 hours ago,2025-07-11T19:18:22.044271,7,15,41,520,12.12,https://x.com/user_9593/status/1944000000000001159,False,79,1,0
1944000000000001160,User 293,@user_6348,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,82 hours ago,2025-07-11T13:18:22.044277,9,25,24,374,15.51,https://x.com/user_6348/status/1944000000000001160,False,79,1,1
1944000000000001161,User 369,@user_7734,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,141 hours ago,2025-07-09T02:18:22.044283,0,6,2,49,16.33,https://x.com/user_7734/status/1944000000000001161,True,91,1,1
1944000000000001162,User 573,@user_7842,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #DePIN,42 hours ago,2025-07-13T05:18:22.044289,12,11,66,561,15.86,https://x.com/user_7842/status/1944000000000001162,False,78,2,1
1944000000000001163,User 585,@user_1983,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,18 hours ago,2025-07-14T05:18:22.044300,12,33,82,233,54.51,https://x.com/user_1983/status/1944000000000001163,False,100,1,1
1944000000000001164,User 243,@user_5331,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,73 hours ago,2025-07-11T22:18:22.044306,11,11,2,550,4.36,https://x.com/user_5331/status/1944000000000001164,False,79,1,1
1944000000000001165,User 907,@user_1507,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,57 hours ago,2025-07-12T14:18:22.044312,7,23,46,94,80.85,https://x.com/user_1507/status/1944000000000001165,False,78,1,1
1944000000000001166,User 671,@user_4564,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #AI,106 hours ago,2025-07-10T13:18:22.044318,5,8,14,201,13.43,https://x.com/user_4564/status/1944000000000001166,True,78,2,1
1944000000000001167,User 237,@user_7210,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Tech,36 hours ago,2025-07-13T11:18:22.044324,0,36,75,539,20.59,https://x.com/user_7210/status/1944000000000001167,False,80,2,1
1944000000000001168,User 899,@user_2090,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,97 hours ago,2025-07-10T22:18:22.044329,5,12,38,32,171.88,https://x.com/user_2090/status/1944000000000001168,False,75,1,1
1944000000000001169,User 683,@user_6307,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,50 hours ago,2025-07-12T21:18:22.044335,8,29,11,681,7.05,https://x.com/user_6307/status/1944000000000001169,True,91,1,1
1944000000000001170,User 346,@user_1475,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Web3,120 hours ago,2025-07-09T23:18:22.044341,5,0,1,58,10.34,https://x.com/user_1475/status/1944000000000001170,False,80,2,1
1944000000000001171,User 951,@user_4874,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,16 hours ago,2025-07-14T07:18:22.044347,17,16,37,284,24.65,https://x.com/user_4874/status/1944000000000001171,False,91,1,1
1944000000000001172,User 368,@user_5442,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,113 hours ago,2025-07-10T06:18:22.044353,3,7,31,270,15.19,https://x.com/user_5442/status/1944000000000001172,True,75,1,1
1944000000000001173,User 521,@user_3454,Why computational resources matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,29 hours ago,2025-07-13T18:18:22.044359,0,38,62,254,39.37,https://x.com/user_3454/status/1944000000000001173,True,83,1,0
1944000000000001174,User 229,@user_6076,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,26 hours ago,2025-07-13T21:18:22.044365,15,21,35,503,14.12,https://x.com/user_6076/status/1944000000000001174,True,100,1,1
1944000000000001175,User 269,@user_7110,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,69 hours ago,2025-07-12T02:18:22.044371,0,28,48,470,16.17,https://x.com/user_7110/status/1944000000000001175,True,75,1,1
1944000000000001176,User 816,@user_7411,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,54 hours ago,2025-07-12T17:18:22.044377,12,25,6,164,26.22,https://x.com/user_7411/status/1944000000000001176,True,79,1,1
1944000000000001177,User 467,@user_9400,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,101 hours ago,2025-07-10T18:18:22.044382,5,15,21,51,80.39,https://x.com/user_9400/status/1944000000000001177,True,91,1,1
1944000000000001178,User 342,@user_2354,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,138 hours ago,2025-07-09T05:18:22.044388,2,2,8,114,10.53,https://x.com/user_2354/status/1944000000000001178,False,91,1,1
1944000000000001179,User 784,@user_9326,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #AI,4 hours ago,2025-07-14T19:18:22.044394,13,30,82,403,31.02,https://x.com/user_9326/status/1944000000000001179,True,78,2,1
1944000000000001180,User 571,@user_2190,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,94 hours ago,2025-07-11T01:18:22.044400,3,6,0,421,2.14,https://x.com/user_2190/status/1944000000000001180,False,79,1,1
1944000000000001181,User 818,@user_4473,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,99 hours ago,2025-07-10T20:18:22.044406,4,11,9,331,7.25,https://x.com/user_4473/status/1944000000000001181,True,91,1,1
1944000000000001182,User 886,@user_1799,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Decentralized,19 hours ago,2025-07-14T04:18:22.044412,7,5,2,17,82.35,https://x.com/user_1799/status/1944000000000001182,False,86,2,1
1944000000000001183,User 681,@user_6160,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,113 hours ago,2025-07-10T06:18:22.044417,3,15,22,248,16.13,https://x.com/user_6160/status/1944000000000001183,False,75,1,1
1944000000000001184,User 698,@user_7578,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Crypto,95 hours ago,2025-07-11T00:18:22.044423,6,13,22,29,141.38,https://x.com/user_7578/status/1944000000000001184,False,82,2,1
1944000000000001185,User 258,@user_4650,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,118 hours ago,2025-07-10T01:18:22.044429,4,9,15,183,15.30,https://x.com/user_4650/status/1944000000000001185,False,75,1,1
1944000000000001186,User 753,@user_3905,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,88 hours ago,2025-07-11T07:18:22.044435,4,0,7,293,3.75,https://x.com/user_3905/status/1944000000000001186,True,75,1,1
1944000000000001187,User 560,@user_8876,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,4 hours ago,2025-07-14T19:18:22.044441,0,41,5,757,6.08,https://x.com/user_8876/status/1944000000000001187,False,79,1,1
1944000000000001188,User 131,@user_4928,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,144 hours ago,2025-07-08T23:18:22.044446,1,7,4,12,100.00,https://x.com/user_4928/status/1944000000000001188,True,78,1,1
1944000000000001189,User 584,@user_8637,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,115 hours ago,2025-07-10T04:18:22.044452,5,7,19,298,10.40,https://x.com/user_8637/status/1944000000000001189,True,75,1,1
1944000000000001190,User 567,@user_3418,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,119 hours ago,2025-07-10T00:18:22.044458,0,12,20,194,16.49,https://x.com/user_3418/status/1944000000000001190,True,100,1,1
1944000000000001191,User 861,@user_6122,Just discovered @ritualnet and I'm impressed by their approach to AI democratization. #UnlockRitual,86 hours ago,2025-07-11T09:18:22.044464,2,4,9,117,12.82,https://x.com/user_6122/status/1944000000000001191,False,99,1,1
1944000000000001192,User 357,@user_5650,Why GPU computing matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,35 hours ago,2025-07-13T12:18:22.044470,8,32,46,221,38.91,https://x.com/user_5650/status/1944000000000001192,False,73,1,0
1944000000000001193,User 786,@user_1733,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,160 hours ago,2025-07-08T07:18:22.044476,0,2,0,89,2.25,https://x.com/user_1733/status/1944000000000001193,True,91,1,1
1944000000000001194,User 740,@user_1949,Why GPU computing matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,92 hours ago,2025-07-11T03:18:22.044482,4,3,37,368,11.96,https://x.com/user_1949/status/1944000000000001194,True,73,1,0
1944000000000001195,User 926,@user_2273,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,77 hours ago,2025-07-11T18:18:22.044488,5,20,17,132,31.82,https://x.com/user_2273/status/1944000000000001195,True,78,1,1
1944000000000001196,User 133,@user_6696,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,102 hours ago,2025-07-10T17:18:22.044494,4,18,19,202,20.30,https://x.com/user_6696/status/1944000000000001196,True,91,1,1
1944000000000001197,User 835,@user_8343,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,99 hours ago,2025-07-10T20:18:22.044506,3,0,16,371,5.12,https://x.com/user_8343/status/1944000000000001197,False,75,1,1
1944000000000001198,User 108,@user_9578,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,164 hours ago,2025-07-08T03:18:22.044512,1,0,6,33,21.21,https://x.com/user_9578/status/1944000000000001198,False,78,1,1
1944000000000001199,User 377,@user_7535,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,7 hours ago,2025-07-14T16:18:22.044518,11,0,20,264,11.74,https://x.com/user_7535/status/1944000000000001199,False,75,1,1
1944000000000001200,User 355,@user_5718,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,137 hours ago,2025-07-09T06:18:22.044524,2,4,13,53,35.85,https://x.com/user_5718/status/1944000000000001200,True,91,1,1
1944000000000001201,User 696,@user_7844,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #DePIN,164 hours ago,2025-07-08T03:18:22.044529,1,2,8,45,24.44,https://x.com/user_7844/status/1944000000000001201,True,81,2,1
1944000000000001202,User 463,@user_4886,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Web3,66 hours ago,2025-07-12T05:18:22.044535,3,8,6,37,45.95,https://x.com/user_4886/status/1944000000000001202,True,77,2,1
1944000000000001203,User 247,@user_5758,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,13 hours ago,2025-07-14T10:18:22.044541,14,0,84,453,21.63,https://x.com/user_5758/status/1944000000000001203,False,78,1,1
1944000000000001204,User 201,@user_7128,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,138 hours ago,2025-07-09T05:18:22.044547,0,8,10,14,128.57,https://x.com/user_7128/status/1944000000000001204,True,78,1,1
1944000000000001205,User 915,@user_7847,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,85 hours ago,2025-07-11T10:18:22.044553,2,9,35,472,9.75,https://x.com/user_7847/status/1944000000000001205,True,100,1,1
1944000000000001206,User 344,@user_8004,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,20 hours ago,2025-07-14T03:18:22.044559,7,14,62,542,15.31,https://x.com/user_8004/status/1944000000000001206,False,75,1,1
1944000000000001207,User 947,@user_4035,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #DePIN,63 hours ago,2025-07-12T08:18:22.044564,4,30,21,416,13.22,https://x.com/user_4035/status/1944000000000001207,False,81,2,1
1944000000000001208,User 208,@user_8952,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,38 hours ago,2025-07-13T09:18:22.044570,10,3,0,663,1.96,https://x.com/user_8952/status/1944000000000001208,True,91,1,1
1944000000000001209,User 942,@user_9545,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,55 hours ago,2025-07-12T16:18:22.044576,5,13,34,33,157.58,https://x.com/user_9545/status/1944000000000001209,True,91,1,1
1944000000000001210,User 273,@user_2386,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,67 hours ago,2025-07-12T04:18:22.044582,3,6,41,171,29.24,https://x.com/user_2386/status/1944000000000001210,True,91,1,1
1944000000000001211,User 139,@user_5246,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,126 hours ago,2025-07-09T17:18:22.044588,2,7,8,133,12.78,https://x.com/user_5246/status/1944000000000001211,False,91,1,1
1944000000000001212,User 649,@user_5646,Just discovered @ritualnet and I'm impressed by their approach to blockchain technology. #UnlockRitual,17 hours ago,2025-07-14T06:18:22.044594,16,5,66,500,17.40,https://x.com/user_5646/status/1944000000000001212,False,102,1,1
1944000000000001213,User 897,@user_3520,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,88 hours ago,2025-07-11T07:18:22.044600,1,2,22,444,5.63,https://x.com/user_3520/status/1944000000000001213,True,75,1,1
1944000000000001214,User 480,@user_1531,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,6 hours ago,2025-07-14T17:18:22.044606,17,21,47,266,31.95,https://x.com/user_1531/status/1944000000000001214,False,78,1,1
1944000000000001215,User 417,@user_9215,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,59 hours ago,2025-07-12T12:18:22.044611,0,30,28,533,10.88,https://x.com/user_9215/status/1944000000000001215,False,100,1,1
1944000000000001216,User 433,@user_9245,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,46 hours ago,2025-07-13T01:18:22.044617,0,2,13,686,2.19,https://x.com/user_9245/status/1944000000000001216,True,75,1,1
1944000000000001217,User 637,@user_3307,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Crypto,112 hours ago,2025-07-10T07:18:22.044623,4,8,13,296,8.45,https://x.com/user_3307/status/1944000000000001217,True,82,2,1
1944000000000001218,User 895,@user_9998,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,139 hours ago,2025-07-09T04:18:22.044629,2,7,9,78,23.08,https://x.com/user_9998/status/1944000000000001218,True,75,1,1
1944000000000001219,User 679,@user_8859,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,107 hours ago,2025-07-10T12:18:22.044635,1,8,0,243,3.70,https://x.com/user_8859/status/1944000000000001219,True,78,1,1
1944000000000001220,User 175,@user_3627,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,just now,2025-07-14T23:18:22.044640,14,20,52,568,15.14,https://x.com/user_3627/status/1944000000000001220,False,79,1,1
1944000000000001221,User 773,@user_2799,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,105 hours ago,2025-07-10T14:18:22.044645,6,9,5,211,9.48,https://x.com/user_2799/status/1944000000000001221,False,91,1,1
1944000000000001222,User 924,@user_1883,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,31 hours ago,2025-07-13T16:18:22.044651,5,13,47,254,25.59,https://x.com/user_1883/status/1944000000000001222,False,78,1,1
1944000000000001223,User 507,@user_5995,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,38 hours ago,2025-07-13T09:18:22.044657,0,30,3,461,7.16,https://x.com/user_5995/status/1944000000000001223,True,78,1,1
1944000000000001224,User 738,@user_4128,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,10 hours ago,2025-07-14T13:18:22.044663,11,19,73,124,83.06,https://x.com/user_4128/status/1944000000000001224,False,100,1,1
1944000000000001225,User 118,@user_4629,Why distributed systems matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,53 hours ago,2025-07-12T18:18:22.044669,5,2,37,415,10.60,https://x.com/user_4629/status/1944000000000001225,True,79,1,0
1944000000000001226,User 358,@user_2437,Just discovered @ritualnet and I'm impressed by their approach to decentralized AI. #UnlockRitual,131 hours ago,2025-07-09T12:18:22.044675,2,7,10,210,9.05,https://x.com/user_2437/status/1944000000000001226,False,97,1,1
1944000000000001227,User 599,@user_2396,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #DePIN,124 hours ago,2025-07-09T19:18:22.044681,4,3,11,254,7.09,https://x.com/user_2396/status/1944000000000001227,False,81,2,1
1944000000000001228,User 329,@user_8151,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,16 hours ago,2025-07-14T07:18:22.044687,12,44,17,254,28.74,https://x.com/user_8151/status/1944000000000001228,False,79,1,1
1944000000000001229,User 689,@user_9049,Just discovered @ritualnet and I'm impressed by their approach to computational resources. #UnlockRitual,156 hours ago,2025-07-08T11:18:22.044693,1,0,1,62,3.23,https://x.com/user_9049/status/1944000000000001229,True,104,1,1
1944000000000001230,User 752,@user_1120,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,164 hours ago,2025-07-08T03:18:22.044699,0,1,5,18,33.33,https://x.com/user_1120/status/1944000000000001230,True,91,1,1
1944000000000001231,User 916,@user_1839,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,32 hours ago,2025-07-13T15:18:22.044710,7,5,77,55,161.82,https://x.com/user_1839/status/1944000000000001231,False,100,1,1
1944000000000001232,User 230,@user_2446,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #DePIN,151 hours ago,2025-07-08T16:18:22.044716,0,4,0,88,4.55,https://x.com/user_2446/status/1944000000000001232,False,78,2,1
1944000000000001233,User 586,@user_3235,Why distributed systems matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,31 hours ago,2025-07-13T16:18:22.044722,1,13,70,33,254.55,https://x.com/user_3235/status/1944000000000001233,False,79,1,0
1944000000000001234,User 603,@user_2763,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,29 hours ago,2025-07-13T18:18:22.044728,9,38,44,697,13.06,https://x.com/user_2763/status/1944000000000001234,True,79,1,1
1944000000000001235,User 461,@user_6873,Why Web3 infrastructure matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,70 hours ago,2025-07-12T01:18:22.044734,11,6,8,557,4.49,https://x.com/user_6873/status/1944000000000001235,False,79,1,0
1944000000000001236,User 118,@user_6121,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,100 hours ago,2025-07-10T19:18:22.044740,2,15,40,53,107.55,https://x.com/user_6121/status/1944000000000001236,True,100,1,1
1944000000000001237,User 487,@user_4850,Why GPU computing matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,31 hours ago,2025-07-13T16:18:22.044746,1,13,32,26,176.92,https://x.com/user_4850/status/1944000000000001237,False,73,1,0
1944000000000001238,User 630,@user_3544,Why blockchain technology matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,27 hours ago,2025-07-13T20:18:22.044753,11,26,0,566,6.54,https://x.com/user_3544/status/1944000000000001238,False,81,1,0
1944000000000001239,User 892,@user_6891,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,58 hours ago,2025-07-12T13:18:22.044759,3,11,34,405,11.85,https://x.com/user_6891/status/1944000000000001239,False,75,1,1
1944000000000001240,User 764,@user_8394,Why AI democratization matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,139 hours ago,2025-07-09T04:18:22.044764,0,4,10,132,10.61,https://x.com/user_8394/status/1944000000000001240,False,78,1,0
1944000000000001241,User 144,@user_6653,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,163 hours ago,2025-07-08T04:18:22.044771,1,4,3,32,25.00,https://x.com/user_6653/status/1944000000000001241,False,79,1,1
1944000000000001242,User 285,@user_9397,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,68 hours ago,2025-07-12T03:18:22.044776,11,14,44,126,54.76,https://x.com/user_9397/status/1944000000000001242,False,91,1,1
1944000000000001243,User 275,@user_9684,Just discovered @ritualnet and I'm impressed by their approach to distributed systems. #UnlockRitual,44 hours ago,2025-07-13T03:18:22.044782,0,8,29,310,11.94,https://x.com/user_9684/status/1944000000000001243,True,100,1,1
1944000000000001244,User 726,@user_2639,Just discovered @ritualnet and I'm impressed by their approach to blockchain technology. #UnlockRitual,131 hours ago,2025-07-09T12:18:22.044788,0,4,1,92,5.43,https://x.com/user_2639/status/1944000000000001244,False,102,1,1
1944000000000001245,User 654,@user_2914,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,147 hours ago,2025-07-08T20:18:22.044794,1,1,2,107,3.74,https://x.com/user_2914/status/1944000000000001245,True,100,1,1
